dir,file,loop,count,content
bind/lib/dns,zone.c,for,112,"for (signing = ISC_LIST_HEAD(zone->signing);>>>for (nsec3chain = ISC_LIST_HEAD(zone->nsec3chain);>>>for (i = 0; i < zone->db_argc; i++)>>>for (i = 0; i < zone->db_argc; i++)>>>for (i = 0; i < zone->db_argc; i++) {>>>for (i = 0; i < dbargc; i++)>>>for (i = 0; i < dbargc; i++) {>>>for (i = 0; i < dbargc; i++)>>>for (result = dns_rdataset_first(rdataset);>>>for (result = dns_rdataset_first(&tmprdataset);>>>for (result = dns_dbiterator_first(dbiterator);>>>for (result = dns_rdatasetiter_first(rdsit);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (i = 0; i < nsec3param->salt_length; i++)>>>for (current = ISC_LIST_HEAD(zone->nsec3chain);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(rdataset);>>>for (result = dns_rdataset_first(rdataset);>>>for (result = dns_rriterator_first(&rrit);>>>for (i = 0; i < count; i++)>>>for (i = 0; i < count; i++) {>>>for (i = 0; i < count; i++) {>>>for (i = 0; i < count; i++)>>>for (i = 0; i < count; i++) {>>>for (i = 0; i < count; i++)>>>for (i = 0; i < count; i++)>>>for (i = 0; i < nkeys; i++) {>>>for (i = 0; i < nkeys; i++) {>>>for (result = dns_rdataset_first(&rdataset);>>>for (i = 0; i < nkeys; i++) {>>>for (i = 0; i < nkeys; i++) {>>>for (j = 0; j < nkeys; j++) {>>>for (i = 0; i < nkeys; i++)>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdatasetiter_first(iterator);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (tuple = ISC_LIST_HEAD(diff->tuples);>>>for (result = dns_rdatasetiter_first(iterator);>>>for (result = dns_rdatasetiter_first(iterator);>>>for (result = dns_rdatasetiter_first(iterator);>>>for (nsec3chain = ISC_LIST_HEAD(zone->nsec3chain);>>>for (nsec3chain = ISC_LIST_HEAD(zone->nsec3chain);>>>for (i = 0; i < nkeys; i++)>>>for (result = dns_rdatasetiter_first(iterator);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&rdataset);>>>for (i = 0, j = 0; i < nkeys; i++) {>>>for (i = 0; i < nkeys; i++) {>>>for (j = 0; j < nkeys; j++) {>>>for (signing = ISC_LIST_HEAD(zone->signing);>>>for (signing = ISC_LIST_HEAD(cleanup);>>>for (signing = ISC_LIST_HEAD(zone->signing);>>>for (i = 0; i < nkeys; i++)>>>for (result = dns_rdataset_first(rdset);>>>for (result = dns_rdataset_first(&kfetch->keydataset);>>>for (result = dns_rdataset_first(&kfetch->dnskeysigset);>>>for (result = dns_rdataset_first(&kfetch->dnskeysigset);>>>for (result = dns_rdataset_first(&kfetch->keydataset);>>>for (result = dns_rdataset_first(&kfetch->dnskeyset);>>>for (result = dns_rriterator_first(&rrit);>>>for (result = dns_rdataset_first(kdset);>>>for (j = 0; j < zone->masterscnt; j++)>>>for (notify = ISC_LIST_HEAD(zone->notifies);>>>for (forward = ISC_LIST_HEAD(zone->forwards);>>>for (notify = ISC_LIST_HEAD(zone->notifies);>>>for (ai = ISC_LIST_HEAD(notify->find->list);>>>for (i = 0; i < zone->notifycnt; i++) {>>>for (result = dns_rdataset_first(nsrdataset);>>>for (j = 0; j < zone->masterscnt; j++)>>>for (j = 0; j < zone->masterscnt; j++)>>>for (i = 0; i < zone->masterscnt; i++) {>>>for (curr = ISC_LIST_TAIL(name->list); curr != NULL;>>>for (result = dns_journal_first_rr(journal);>>>for (tuple = ISC_LIST_HEAD(diff->tuples);>>>for (result = dns_dbiterator_first(dbiterator);>>>for (result = dns_rdatasetiter_first(rdsit);>>>for (p = ISC_LIST_HEAD(zmgr->zones);>>>for (zone = ISC_LIST_HEAD(zmgr->zones);>>>for (zone = ISC_LIST_HEAD(zmgr->waiting_for_xfrin);>>>for (x = ISC_LIST_HEAD(zmgr->xfrin_in_progress);>>>for (i = 0; i < 10U; i++) {>>>for (i = 0; i < 10U; i++) {>>>for (i = 0; i < 10U; i++) {>>>for (zone = ISC_LIST_HEAD(zmgr->xfrin_in_progress);>>>for (zone = ISC_LIST_HEAD(zmgr->waiting_for_xfrin);>>>for (zone = ISC_LIST_HEAD(zmgr->zones);>>>for (zone = ISC_LIST_HEAD(zmgr->zones);>>>for (i = 0, j = 0; i < nsec3param->salt_length; i++) {>>>for (current = ISC_LIST_HEAD(zone->signing);>>>for (i = 0; i <= DST_MAX_TIMES; i++) {>>>for (result = dns_rdataset_first(&rdataset);>>>for (tuple = ISC_LIST_HEAD(diff->tuples);>>>for (tuple = ISC_LIST_HEAD(diff->tuples);>>>for (i = 0; i < nkeys; i++)>>>for (tuple = ISC_LIST_HEAD(diff->tuples);>>>for (result = dns_rdataset_first(rdataset);>>>for (key = ISC_LIST_HEAD(dnskeys);>>>for (key = ISC_LIST_HEAD(rmkeys);>>>for (key = ISC_LIST_HEAD(dnskeys);>>>for (key = ISC_LIST_HEAD(dnskeys);>>>for (tuple = ISC_LIST_HEAD(sig_diff.tuples);>>>for (key = ISC_LIST_HEAD(dnskeys);>>>for (result = dns_rdataset_first(&rdataset);>>>for (result = dns_rdataset_first(&prdataset);>>>for (result = dns_rdataset_first(&nrdataset);"
bind/lib/dns,zt.c,while,1,while (result == DNS_R_NEWORIGIN || result == ISC_R_SUCCESS) {
bind/lib/export,nsprobe.c,while,6,"while (result == ISC_R_SUCCESS) {>>>while (result == ISC_R_SUCCESS) {>>>while (result == ISC_R_SUCCESS) {>>>while ((pns = ISC_LIST_HEAD(trans->nslist)) != ((void *)0)) {>>>while ((server = ISC_LIST_HEAD(pns->servers)) != ((void *)0)) {>>>while ((ch = getopt(argc, argv, ""c:dhv"")) != -1) {"
bind/lib/export,nsprobe.c,for,18,for (pns = ISC_LIST_HEAD(trans->nslist); pns != ((void *)0);>>>for (server = ISC_LIST_HEAD(pns->servers); server != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (pns = trans->current_ns; pns != ((void *)0);>>>for (server = ISC_LIST_HEAD(pns->servers);>>>for (pns = trans->current_ns; pns != ((void *)0);>>>for (server = ISC_LIST_HEAD(pns->servers); server != ((void *)0);>>>for (name = ISC_LIST_HEAD(rev->answerlist); name != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (result = dns_rdataset_first(rdataset);>>>for (name = ISC_LIST_HEAD(rev->answerlist); name != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (result = dns_rdataset_first(rdataset);>>>for (i = 0; i < 1000; i++) {>>>for (i = 0; i < 1000; i++) {>>>for (i = 0; i < 1000; i++) {
bind/lib/export,sample-async.c,while,1,"while ((ch = getopt(argc, argv, ""s:t:"")) != -1) {"
bind/lib/export,sample-async.c,for,6,for (name = ISC_LIST_HEAD(rev->answerlist); name != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (i = 0; i < 100; i++) {>>>for (i = 0; i < nservers; i++) {>>>for (i = 0; i < 100; i++) {>>>for (i = 0; i < 100; i++)
bind/lib/export,sample-gai.c,for,1,for (res = res0; res; res = res->ai_next) {
bind/lib/export,sample-request.c,while,1,"while ((ch = getopt(argc, argv, ""t:"")) != -1) {"
bind/lib/export,sample-request.c,for,1,for (i = 0; i < DNS_SECTION_MAX; i++) {
bind/lib/export,sample-update.c,while,9,"while ((ch = getopt(argc, argv, ""a:k:p:r:z:"")) != -1) {>>>while ((pname = ISC_LIST_HEAD(prereqlist)) != ((void *)0)) {>>>while ((rdataset = ISC_LIST_HEAD(pname->list)) != ((void *)0)) {>>>while ((uname = ISC_LIST_HEAD(updatelist)) != ((void *)0)) {>>>while ((rdataset = ISC_LIST_HEAD(uname->list)) != ((void *)0)) {>>>while ((rdatalist = ISC_LIST_HEAD(usedrdatalists)) != ((void *)0)) {>>>while ((rdata = ISC_LIST_HEAD(rdatalist->rdata)) != ((void *)0)) {>>>while ((buf = ISC_LIST_HEAD(usedbuffers)) != ((void *)0)) {>>>while (cmdline != ((void *)0) && *cmdline != 0 &&"
bind/lib/export,sample-update.c,for,4,for (; *string != '\0'; string++) {>>>for (d = delim; (dc = *d) != '\0'; d++) {>>>for (s = string; *s != '\0'; s++) {>>>for (d = delim; (dc = *d) != '\0'; d++) {
bind/lib/export,sample.c,while,1,"while ((ch = getopt(argc, argv, ""a:es:t:k:K:"")) != -1) {"
bind/lib/export,sample.c,for,2,for (name = ISC_LIST_HEAD(namelist); name != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(name->list);
bind/lib/irs,context.c,for,1,for (trustedkey = ISC_LIST_HEAD(*trustedkeys);
bind/lib/irs,dnsconf.c,while,1,while ((keyent = ISC_LIST_HEAD(conf->trusted_keylist)) != ((void *)0)) {
bind/lib/irs,dnsconf.c,for,2,for (element = cfg_list_first(keys);>>>for (element2 = cfg_list_first(keylist);
bind/lib/irs,getaddrinfo.c,while,5,while ((resstate = ISC_LIST_HEAD(head->resstates)) != ((void *)0)) {>>>while ((resstate = ISC_LIST_HEAD(head.resstates)) != ((void *)0)) {>>>while (order != ((void *)0)) {>>>while (ai != ((void *)0)) {>>>while (oai != ((void *)0)) {
bind/lib/irs,getaddrinfo.c,for,10,"for (i = 0; i < 2; i++) {>>>for (searchent = ISC_LIST_HEAD(*searchlist); searchent != ((void *)0);>>>for (name = ISC_LIST_HEAD(rev->answerlist); name != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(name->list);>>>for (result = dns_rdataset_first(rdataset);>>>for (rest = ISC_LIST_NEXT(resstate, link);>>>for (resstate = ISC_LIST_HEAD(head.resstates);>>>for (s = string; *s != '\0'; s++) {>>>for (d = delim; (dc = *d) != '\0'; d++)>>>for (ai_tmp = ai1; ai_tmp != ((void *)0) && ai_tmp->ai_next != ((void *)0);"
bind/lib/irs,getnameinfo.c,while,15,do { result = (EAI_FAIL);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_FAMILY);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_FAIL);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_OVERFLOW);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_OVERFLOW);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_SYSTEM);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_OVERFLOW);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_FAIL);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_FAIL);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_INSECUREDATA);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_FAIL);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_OVERFLOW);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_NONAME);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_SYSTEM);					if (result != 0) goto cleanup;		} while (0);>>>do { result = (EAI_OVERFLOW);					if (result != 0) goto cleanup;		} while (0);
bind/lib/irs,getnameinfo.c,for,4,for (i = 0; afdl[i].a_af; i++)>>>for (ptrname = ISC_LIST_HEAD(answerlist); ptrname != ((void *)0);>>>for (rdataset = ISC_LIST_HEAD(ptrname->list);>>>for (iresult = dns_rdataset_first(rdataset);
bind/lib/irs,resconf.c,while,9,while (ch != '\n' && ch != (-1))>>>while (ch != '\n' && ch != (-1) && isspace((unsigned char)ch))>>>} while (1);>>>while (strlen(word) > 0U) {>>>while (strlen(word) > 0U) {>>>while (strlen(word) > 0U) {>>>} while (1);>>>while ((searchentry = ISC_LIST_HEAD(conf->searchlist)) != ((void *)0)) {>>>while ((address = ISC_LIST_HEAD(conf->nameservers)) != ((void *)0)) {
bind/lib/irs,resconf.c,for,5,for (i = 0; i < 8; i++) {>>>for (idx = 0; idx < 8; idx++) {>>>for (i = 0; i < 8; i++)>>>for (i = 0; i < conf->searchnxt; i++) {>>>for (i = 0; i < 8; i++) {
bind/lib/isc,assertions.c,for,1,for (i = 0; i < nframes; i++) {
bind/lib/isc,base32.c,while,17,"while (source->length > 0) {>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(wordbreak, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (mem_tobuffer(ctx->target, buf, n)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>while (!ctx.seen_end && (ctx.length != 0)) {>>>do { 	isc_result_t _r = (isc_lex_getmastertoken(lexer, &token, 					      isc_tokentype_string, eol)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base32_decode_char(&ctx, tr->base[i])); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base32_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base32_decode_char(&ctx, c)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base32_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>while (source->length != 0) {>>>do { 	isc_result_t _r = (base32_decode_char(&ctx, c)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base32_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);"
bind/lib/isc,base32.c,for,2,for (i = 0; i < tr->length; i++)>>>for (;;) {
bind/lib/isc,base64.c,while,12,"while (source->length > 2) {>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(wordbreak, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (mem_tobuffer(ctx->target, buf, n)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>while (!ctx.seen_end && (ctx.length != 0)) {>>>do { 	isc_result_t _r = (isc_lex_getmastertoken(lexer, &token, 					      isc_tokentype_string, eol)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base64_decode_char(&ctx, tr->base[i])); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base64_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base64_decode_char(&ctx, c)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (base64_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);"
bind/lib/isc,base64.c,for,2,for (i = 0; i < tr->length; i++)>>>for (;;) {
bind/lib/isc,bitstring.c,while,1,while (n > 0) {
bind/lib/isc,bufferlist.c,while,2,while (buffer != ((void *)0)) {>>>while (buffer != ((void *)0)) {
bind/lib/isc,entropy.c,while,5,while (desired > 0 && result == ISC_R_SUCCESS) {>>>while (remain != 0) {>>>while (source != ((void *)0)) {>>>while (source != ((void *)0)) {>>>while (source != ((void *)0)) {
bind/lib/isc,entropy.c,for,5,for (; len > 3; len -= 4) {>>>for (ns = 0; ns < 4; ns++)>>>for (ns = 4; ns < sq->nsamples; ns++)>>>for (ns = 0; ns < 4; ns++) {>>>for (i = 0; i < count; i++)
bind/lib/isc,hash.c,for,3,"for (i = 0; i < hctx->vectorlen; i += copylen, p += copylen) {>>>for (i = 0; i < keylen; i++)>>>for (i = 0; i < keylen; i++)"
bind/lib/isc,heap.c,while,1,while (i <= half_size) {
bind/lib/isc,heap.c,for,2,for (p = ((i) >> 1) ;>>>for (i = 1 ; i <= heap->last ; i++)
bind/lib/isc,hex.c,while,10,"while (source->length > 0) {>>>do { 	isc_result_t _r = (str_totext(buf, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (str_totext(wordbreak, target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (mem_tobuffer(ctx->target, &num, 1)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>while (ctx.length != 0) {>>>do { 	isc_result_t _r = (isc_lex_getmastertoken(lexer, &token, 					      isc_tokentype_string, eol)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (hex_decode_char(&ctx, tr->base[i])); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (hex_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (hex_decode_char(&ctx, c)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (hex_decode_finish(&ctx)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);"
bind/lib/isc,hex.c,for,2,for (i = 0; i < tr->length; i++)>>>for (;;) {
bind/lib/isc,hmacmd5.c,for,2,for (i = 0; i < 64; i++)>>>for (i = 0; i < 64; i++)
bind/lib/isc,hmacsha.c,for,10,for (i = 0; i < ISC_SHA1_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA1_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA224_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA224_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA256_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA256_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA384_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA384_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA512_BLOCK_LENGTH; i++)>>>for (i = 0; i < ISC_SHA512_BLOCK_LENGTH; i++)
bind/lib/isc,httpd.c,while,38,do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>while (url != ((void *)0)) {>>>do { } while(0);>>>do { } while(0);>>>while ((httpd->recvbuf - (s) < (int)httpd->recvlen) && (httpd->recvbuf - (s) < 1024) &&>>>while (*p != '/' && *p != 0)>>>while (*p != '/' && *p != 0)>>>while (*p != '/' && *p != 0)>>>while ((httpd->recvbuf - (s) < (int)httpd->recvlen) && (httpd->recvbuf - (s) < 1024) &&>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>while (url != ((void *)0)) {>>>do { } while(0);>>>do { } while(0);>>>while (httpd != ((void *)0)) {>>>do { } while(0);>>>while (isc_buffer_availablelength(&httpd->headerbuffer) < needlen) {>>>while (isc_buffer_availablelength(&httpd->headerbuffer) < needlen) {>>>while (isc_buffer_availablelength(&httpd->headerbuffer) < 2) {>>>while (isc_buffer_availablelength(&httpd->headerbuffer) < needlen) {>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);>>>do { } while(0);
bind/lib/isc,inet_aton.c,for,2,for (;;) {>>>for (;;) {
bind/lib/isc,inet_pton.c,while,2,while ((ch = *src++) != '\0') {>>>while ((ch = *src++) != '\0') {
bind/lib/isc,inet_pton.c,for,1,for (i = 1; i <= n; i++) {
bind/lib/isc,iterated_hash.c,while,1,} while (n++ < iterations);
bind/lib/isc,lex.c,while,2,while (!EMPTY(lex->sources))>>>} while (!done);
bind/lib/isc,lfsr.c,while,3,while (byte--) {>>>while (skip--)>>>while (skip--)
bind/lib/isc,lfsr.c,for,1,for (bit = 0; bit < 7; bit++) {
bind/lib/isc,log.c,while,7,while ((message = ISC_LIST_HEAD(lctx->messages)) != ((void *)0)) {>>>while ((channel = ISC_LIST_HEAD(lcfg->channels)) != ((void *)0)) {>>>while ((item = ISC_LIST_HEAD(lcfg->channellists[i])) != ((void *)0)) {>>>while (isc_dir_read(&dir) == ISC_R_SUCCESS) {>>>while (--greatest >= (channel->destination.file.versions)) {>>>while (message != ((void *)0)) {>>>} while (1);
bind/lib/isc,log.c,for,12,for (i = 0; i < lcfg->channellist_count; i++)>>>for (catp = lctx->categories; catp->name != ((void *)0); )>>>for (catp = categories; catp->name != ((void *)0); catp++)>>>for (catp = lctx->categories; catp->name != ((void *)0); )>>>for (modp = lctx->modules; modp->name != ((void *)0); )>>>for (modp = modules; modp->name != ((void *)0); modp++)>>>for (modp = lctx->modules; modp->name != ((void *)0); )>>>for (channel = ISC_LIST_HEAD(lcfg->channels); channel != ((void *)0);>>>for (i = 0; i < lctx->category_count; i++) {>>>for (channel = ISC_LIST_HEAD(lctx->logconfig->channels);>>>for (channel = ISC_LIST_HEAD(lctx->logconfig->channels);>>>for (i = greatest; i > 0; i--) {
bind/lib/isc,md5.c,while,2,} while (--words);>>>while (len >= 64) {
bind/lib/isc,mem.c,while,2,while (pool != ((void *)0)) {>>>while (mpctx->items != ((void *)0)) {
bind/lib/isc,mem.c,for,6,for (i = 0; i < (64 - 1); i++) {>>>for (i = 0; i < (frags - 1); i++) {>>>for (i = 0; i <= ctx->max_size; i++) {>>>for (i = 0; i < ctx->basic_table_count; i++)>>>for (i = 0; i <= ctx->max_size; i++) {>>>for (i = 0; i < mpctx->fillcount; i++) {
bind/lib/isc,mutexblock.c,while,1,while (i > 0U) {
bind/lib/isc,mutexblock.c,for,2,for (i = 0; i < count; i++) {>>>for (i = 0; i < count; i++) {
bind/lib/isc,netaddr.c,while,1,while ((c & 0x80) != 0 && nbits < 8) {
bind/lib/isc,netaddr.c,for,2,for (i = 0; i < ipbytes; i++) {>>>for (; i < ipbytes; i++) {
bind/lib/isc,ondestroy.c,while,1,while (eventp != ((void *)0)) {
bind/lib/isc,portset.c,while,2,} while (p++ < port_hi);>>>} while (p++ < port_hi);
bind/lib/isc,print.c,while,19,while (*format != '\0') {>>>} while (1);>>>while (pad > 0 && size > 1) {>>>while (*cp != '\0' && size > 1) {>>>while (zeropad > 0 && size > 1) {>>>while (*cp != '\0' && size > 1) {>>>while (pad > 0 && size > 1) {>>>while (n != 0 && *tp != '\0')>>>while (pad > 0 && size > 1) {>>>while (*cp != '\0' && size > 1) {>>>while (pad > 0 && size > 1) {>>>while (width-- > 0 && size > 1) {>>>while (pad > 0 && size > 1) {>>>while (zeropad > 0 && size > 1) {>>>while (*cp != '\0' && size > 1) {>>>while (pad > 0 && size > 1) {>>>while (pad > 0 && size > 1) {>>>while (*cp != ' ' && size > 1) {>>>while (pad > 0 && size > 1) {
bind/lib/isc,condition.c,while,1,} while (presult == 4);
bind/lib/isc,radix.c,while,5,while (Xrn != NULL) {>>>while (node->bit < bitlen) {>>>while (cnt-- > 0) {>>>while (node->bit < bitlen || node->prefix == NULL) {>>>while (parent != NULL && parent->bit >= differ_bit) {
bind/lib/isc,radix.c,for,2,for (i = 0; i*8 < check_bit; i++) {>>>for (j = 0; j < 8; j++) {
bind/lib/isc,ratelimiter.c,while,2,while (pertic != 0) {>>>while ((ev = ISC_LIST_HEAD(rl->pending)) != NULL) {
bind/lib/isc,result.c,for,1,for (table = ISC_LIST_HEAD(tables);
bind/lib/isc,sha1.c,while,1,while ((context->count[0] & 504) != 448)
bind/lib/isc,sha1.c,for,3,for (; i + 63 < len; i += 64)>>>for (i = 0; i < 8; i++) {>>>for (i = 0; i < 20; i++)
bind/lib/isc,sha2.c,while,6,} while (j < 16);>>>} while (j < 64);>>>while (len >= ISC_SHA256_BLOCK_LENGTH) {>>>} while (j < 16);>>>} while (j < 80);>>>while (len >= ISC_SHA512_BLOCK_LENGTH) {
bind/lib/isc,sha2.c,for,7,for (j = 0; j < 8; j++) {>>>for (j = 0; j < 8; j++) {>>>for (j = 0; j < 6; j++) {>>>for (i = 0; i < ISC_SHA224_DIGESTLENGTH; i++) {>>>for (i = 0; i < ISC_SHA256_DIGESTLENGTH; i++) {>>>for (i = 0; i < ISC_SHA512_DIGESTLENGTH; i++) {>>>for (i = 0; i < ISC_SHA384_DIGESTLENGTH; i++) {
bind/lib/isc,stats.c,for,1,for (i = 0; i < stats->ncounters; i++) {
bind/lib/isc,string.c,while,6,while (*s != 0 && isascii(*s&0xff) && isspace(*s&0xff))>>>while ((c = *s) != 0) {>>>} while (--n != 0U);>>>while (*s++)>>>while (n-- != 0U && *d != '\0')>>>while (*s != '\0') {
bind/lib/isc,string.c,for,2,for (s = string; (sc = *s) != '\0'; s++)>>>for (d = delim; (dc = *d) != '\0'; d++)
bind/lib/isc,strtoul.c,while,1,} while (isspace(c));
bind/lib/isc,strtoul.c,for,1,"for (acc = 0, any = 0;; c = *s++) {"
